timestamp,open,high,low,close,Volume
1970-01-01 00:00:01.746052200+00:00,2.08007,2.08007,2.07903,2.07906,340
1970-01-01 00:00:01.746052500+00:00,2.07906,2.0791500000000003,2.07844,2.0788100000000003,589
1970-01-01 00:00:01.746052800+00:00,2.0788100000000003,2.07892,2.07848,2.07873,325
1970-01-01 00:00:01.746053100+00:00,2.07873,2.07904,2.07869,2.07901,204
1970-01-01 00:00:01.746053400+00:00,2.07901,2.07916,2.07894,2.07907,255
1970-01-01 00:00:01.746053700+00:00,2.07907,2.07928,2.07853,2.07869,458
1970-01-01 00:00:01.746054+00:00,2.07869,2.07901,2.07831,2.07846,631
1970-01-01 00:00:01.746054300+00:00,2.07846,2.079,2.07844,2.07884,384
1970-01-01 00:00:01.746054600+00:00,2.07884,2.07905,2.07853,2.079,534
1970-01-01 00:00:01.746054900+00:00,2.079,2.07938,2.07882,2.07894,429
1970-01-01 00:00:01.746055200+00:00,2.07894,2.0793,2.07884,2.07892,352
1970-01-01 00:00:01.746055500+00:00,2.07892,2.07899,2.07819,2.07826,330
1970-01-01 00:00:01.746055800+00:00,2.07826,2.07866,2.07817,2.07845,514
1970-01-01 00:00:01.746056100+00:00,2.07845,2.07862,2.07817,2.07823,349
1970-01-01 00:00:01.746056400+00:00,2.07823,2.07841,2.07756,2.07772,503
1970-01-01 00:00:01.746056700+00:00,2.07772,2.07809,2.0769800000000003,2.07735,544
1970-01-01 00:00:01.746057+00:00,2.07735,2.07768,2.07708,2.07722,502
1970-01-01 00:00:01.746057300+00:00,2.07722,2.07781,2.07707,2.0777,512
1970-01-01 00:00:01.746057600+00:00,2.0777,2.07826,2.07727,2.07735,1101
1970-01-01 00:00:01.746057900+00:00,2.07735,2.07796,2.07704,2.0778600000000003,492
1970-01-01 00:00:01.746058200+00:00,2.0778600000000003,2.0782000000000003,2.07767,2.07802,576
1970-01-01 00:00:01.746058500+00:00,2.07802,2.07803,2.07742,2.0778600000000003,474
1970-01-01 00:00:01.746058800+00:00,2.0778600000000003,2.07839,2.07701,2.07726,772
1970-01-01 00:00:01.746059100+00:00,2.07726,2.07837,2.07697,2.07832,952
1970-01-01 00:00:01.746059400+00:00,2.07832,2.07849,2.07747,2.07751,677
1970-01-01 00:00:01.746059700+00:00,2.07751,2.07783,2.0774,2.07742,477
1970-01-01 00:00:01.746060+00:00,2.07742,2.07744,2.0764400000000003,2.07651,695
1970-01-01 00:00:01.746060300+00:00,2.07651,2.07667,2.07614,2.0763700000000003,765
