time,open,high,low,close,Volume
1747104300,2.06598,2.06619,2.06537,2.06551,908
1747104600,2.06551,2.06576,2.06472,2.06481,1287
1747104900,2.06481,2.0655,2.06456,2.0655,998
1747105200,2.0655,2.06563,2.06463,2.06517,1046
1747105500,2.06517,2.06522,2.0641700000000003,2.06445,790
1747105800,2.06445,2.06458,2.0641000000000003,2.0643700000000003,914
1747106100,2.0643700000000003,2.06441,2.06332,2.06359,1085
1747106400,2.06359,2.0638,2.0633,2.06351,1029
1747106700,2.06351,2.06358,2.06317,2.06351,716
1747107000,2.06351,2.06375,2.0629500000000003,2.06358,1154
1747107300,2.06358,2.06404,2.0635,2.06357,1612
1747107600,2.06357,2.06386,2.06314,2.0632800000000002,1041
1747107900,2.0632800000000002,2.0634200000000003,2.06279,2.06309,901
1747108200,2.06309,2.0633,2.06202,2.06219,1234
1747108500,2.06219,2.0628,2.06189,2.06251,852
1747108800,2.06251,2.06291,2.06216,2.06216,949
1747109100,2.06216,2.06245,2.06148,2.06181,1259
1747109400,2.06181,2.0618600000000002,2.06135,2.06143,1134
1747109700,2.06143,2.06188,2.0612,2.06153,1045
1747110000,2.06153,2.06154,2.06029,2.0603700000000003,958
1747110300,2.0603700000000003,2.06068,2.05954,2.05954,922
1747110600,2.05954,2.05995,2.0593,2.05948,1196
1747110900,2.05948,2.05958,2.05892,2.05902,832
1747111200,2.05902,2.05905,2.05788,2.05796,921
1747111500,2.05796,2.05829,2.05736,2.05826,748
1747111800,2.05826,2.05826,2.0577300000000003,2.05803,759
1747112100,2.05803,2.05865,2.05744,2.0586100000000003,1223
1747112400,2.0586100000000003,2.05896,2.05802,2.05833,970
1747112700,2.05833,2.05843,2.05764,2.05801,804
1747113000,2.05801,2.05855,2.05687,2.05855,1149
1747113300,2.05855,2.05931,2.05801,2.05843,863
1747113600,2.05843,2.05864,2.05817,2.05846,492
1747113900,2.05846,2.05905,2.0581300000000002,2.05879,929
1747114200,2.05879,2.05941,2.05869,2.0593500000000002,1024
1747114500,2.0593500000000002,2.05963,2.0592900000000003,2.05934,973
1747114800,2.05934,2.0597600000000003,2.05893,2.05946,864
1747115100,2.05946,2.06042,2.05927,2.05967,1265
1747115400,2.05967,2.06001,2.05923,2.05955,1087
1747115700,2.05955,2.06049,2.05917,2.05934,1127
1747116000,2.05934,2.05995,2.05893,2.05973,1720
1747116300,2.05973,2.06074,2.05938,2.0605700000000002,1792
1747116600,2.0605700000000002,2.0609100000000002,2.05989,2.06004,1014
1747116900,2.06004,2.06019,2.05902,2.05909,654
1747117200,2.05909,2.05916,2.0575900000000003,2.05812,1640
1747117500,2.05812,2.05931,2.0579300000000003,2.05892,1406
1747117800,2.05892,2.05903,2.0578600000000002,2.0584000000000002,1213
1747118100,2.0584000000000002,2.0585,2.0573900000000003,2.05753,1148
1747118400,2.05753,2.05811,2.05728,2.05797,986
1747118700,2.05797,2.05829,2.0575900000000003,2.05782,908
1747119000,2.05782,2.05799,2.05656,2.0567,1505
1747119300,2.0567,2.05794,2.05666,2.0573900000000003,1800
1747119600,2.0573900000000003,2.0586100000000003,2.05675,2.05753,1819
1747119900,2.05753,2.05824,2.0573,2.0577300000000003,1705
1747120200,2.0577300000000003,2.05837,2.0575200000000002,2.05818,1485
1747120500,2.05818,2.05867,2.05794,2.05809,1178
1747120800,2.05809,2.05872,2.05808,2.05832,1484
1747121100,2.05832,2.0591500000000003,2.05831,2.05866,1305
1747121400,2.05866,2.05941,2.0584000000000002,2.05848,1087
1747121700,2.05848,2.0588100000000003,2.0580000000000003,2.0581,1174
1747122000,2.0581,2.05852,2.05765,2.0585,1287
1747122300,2.0585,2.05973,2.05816,2.0595600000000003,1617
1747122600,2.0595600000000003,2.06137,2.05924,2.06116,1850
1747122900,2.06116,2.06167,2.061,2.06138,1473
1747123200,2.06138,2.06228,2.0613200000000003,2.06184,1601
1747123500,2.06184,2.06249,2.06167,2.06219,1440
1747123800,2.06219,2.0625400000000003,2.06113,2.06137,1420
1747124100,2.06137,2.0620600000000002,2.06124,2.06202,934
1747124400,2.06202,2.06202,2.06114,2.06164,823
1747124700,2.06164,2.0622700000000003,2.06161,2.06215,918
1747125000,2.06215,2.06258,2.0619300000000003,2.06223,1030
1747125300,2.06223,2.06269,2.06222,2.06237,723
1747125600,2.06237,2.0631,2.06236,2.06278,840
1747125900,2.06278,2.06329,2.0626700000000002,2.0630100000000002,898
1747126200,2.0630100000000002,2.06314,2.0626100000000003,2.06291,1016
1747126500,2.06291,2.0629500000000003,2.06221,2.0622700000000003,1131
1747126800,2.0622700000000003,2.06276,2.06217,2.0625,967
1747127100,2.0625,2.06253,2.06171,2.06244,1095
1747127400,2.06244,2.0625400000000003,2.06151,2.06207,1092
1747127700,2.06207,2.06312,2.06199,2.06312,918
1747128000,2.06312,2.06332,2.06249,2.0627,1029
1747128300,2.0627,2.06306,2.06235,2.06258,830
1747128600,2.06258,2.0627,2.06158,2.0619300000000003,1015
1747128900,2.0619300000000003,2.06275,2.06137,2.06265,846
1747129200,2.06265,2.06284,2.0619300000000003,2.06207,715
1747129500,2.06207,2.0621,2.06041,2.0607100000000003,1253
1747129800,2.0607100000000003,2.06073,2.05973,2.05988,971
1747130100,2.05988,2.0606,2.05966,2.0605100000000003,1265
1747130400,2.0605100000000003,2.06133,2.06046,2.0612500000000002,1000
1747130700,2.0612500000000002,2.06155,2.0609800000000003,2.06113,1412
1747131000,2.06113,2.06113,2.0593,2.05943,990
1747131300,2.05943,2.05953,2.05876,2.05937,1252
1747131600,2.05937,2.05947,2.05869,2.05909,968
1747131900,2.05909,2.0594,2.05892,2.05927,824
1747132200,2.05927,2.05982,2.05898,2.0592900000000003,972
1747132500,2.0592900000000003,2.05994,2.05919,2.05994,661
1747132800,2.05994,2.05998,2.0591,2.05931,909
1747133100,2.05931,2.05932,2.05877,2.0593,914
1747133400,2.0593,2.0601700000000003,2.05918,2.05992,944
1747133700,2.05992,2.06004,2.05833,2.0585,1243
1747134000,2.0585,2.05896,2.05817,2.05883,921
1747134300,2.05883,2.05967,2.05876,2.05913,674
1747134600,2.05913,2.05994,2.05906,2.05955,597
1747134900,2.05955,2.05978,2.05934,2.05959,752
1747135200,2.05959,2.05998,2.05954,2.0598300000000003,703
1747135500,2.0598300000000003,2.05992,2.05934,2.05959,610
1747135800,2.05959,2.0605100000000003,2.05953,2.06048,616
1747136100,2.06048,2.06054,2.05987,2.05987,585
1747136400,2.05987,2.06007,2.05933,2.06007,928
1747136700,2.06007,2.06072,2.05997,2.06063,975
1747137000,2.06063,2.06147,2.06063,2.06138,946
1747137300,2.06138,2.06211,2.06102,2.06204,1081
1747137600,2.06204,2.06284,2.06194,2.06271,969
1747137900,2.06271,2.0629,2.06241,2.06287,910
1747138200,2.06287,2.06313,2.0613900000000003,2.0617,1044
1747138500,2.0617,2.0624000000000002,2.06151,2.06198,966
1747138800,2.06198,2.06259,2.06141,2.06151,1285
1747139100,2.06151,2.06151,2.06018,2.06056,701
1747139400,2.06056,2.06067,2.05772,2.0595600000000003,4466
1747139700,2.0595600000000003,2.05992,2.05879,2.05991,1603
1747140000,2.05991,2.06083,2.05966,2.0604,1499
1747140300,2.0604,2.06077,2.05927,2.0595,2513
1747140600,2.0595,2.06049,2.05926,2.05981,2031
1747140900,2.05981,2.06039,2.05932,2.05943,1495
1747141200,2.05943,2.06058,2.0593500000000002,2.0597,2231
1747141500,2.0597,2.05981,2.05842,2.05886,2609
1747141800,2.05886,2.05963,2.05866,2.0591500000000003,2081
1747142100,2.0591500000000003,2.0596900000000002,2.05835,2.05897,1816
1747142400,2.05897,2.05954,2.0589,2.05896,1929
1747142700,2.05896,2.05928,2.05855,2.0589500000000003,1822
1747143000,2.0589500000000003,2.0596,2.05879,2.05944,2631
1747143300,2.05944,2.0598300000000003,2.05741,2.0577,2288
1747143600,2.0577,2.05909,2.05754,2.0582000000000003,1988
1747143900,2.0582000000000003,2.0590800000000002,2.05819,2.059,1954
1747144200,2.059,2.05992,2.05889,2.05953,1832
1747144500,2.05953,2.05982,2.05904,2.0592200000000003,1451
1747144800,2.0592200000000003,2.0593500000000002,2.05808,2.05809,1676
1747145100,2.05809,2.0585,2.05778,2.05828,1979
1747145400,2.05828,2.05871,2.05693,2.05707,1794
1747145700,2.05707,2.05738,2.0561700000000003,2.05695,1454
1747146000,2.05695,2.05764,2.05695,2.05726,1448
1747146300,2.05726,2.05741,2.05642,2.05722,1551
1747146600,2.05722,2.05742,2.0561000000000003,2.0561000000000003,1971
1747146900,2.0561000000000003,2.0563000000000002,2.05446,2.05453,2552
1747147200,2.05453,2.0546800000000003,2.05317,2.05321,3092
1747147500,2.05321,2.05403,2.0526400000000002,2.05282,2683
1747147800,2.05282,2.05322,2.05245,2.05252,2092
1747148100,2.05252,2.05293,2.05162,2.05247,2217
1747148400,2.05247,2.05331,2.05194,2.05297,2134
1747148700,2.05297,2.0542000000000002,2.05289,2.05398,1796
1747149000,2.05398,2.05411,2.05309,2.05391,1750
1747149300,2.05391,2.05473,2.0534600000000003,2.05457,1798
1747149600,2.05457,2.05464,2.05405,2.0542700000000003,1622
1747149900,2.0542700000000003,2.05462,2.0540000000000003,2.05445,1539
1747150200,2.05445,2.05452,2.05347,2.05354,1274
1747150500,2.05354,2.0537900000000002,2.0525,2.05253,1418
1747150800,2.05253,2.05281,2.05137,2.05145,1048
1747151100,2.05145,2.05263,2.0513,2.05205,1062
1747151400,2.05205,2.0526,2.05141,2.05153,938
1747151700,2.05153,2.0518300000000003,2.05127,2.05158,1122
1747152000,2.05158,2.05198,2.05099,2.05198,885
1747152300,2.05198,2.05243,2.05138,2.0521700000000003,956
1747152600,2.0521700000000003,2.0524400000000003,2.0515600000000003,2.05187,877
1747152900,2.05187,2.05252,2.05184,2.05236,761
1747153200,2.05236,2.05239,2.0514900000000003,2.05204,764
1747153500,2.05204,2.05235,2.05113,2.05147,655
1747153800,2.05147,2.05283,2.0511500000000003,2.0524400000000003,763
1747154100,2.0524400000000003,2.05266,2.05171,2.05182,850
1747154400,2.05182,2.05195,2.05099,2.05186,986
1747154700,2.05186,2.05219,2.05153,2.052,600
1747155000,2.052,2.05302,2.05198,2.0527100000000003,1073
1747155300,2.0527100000000003,2.05322,2.0525700000000002,2.0532,1084
1747155600,2.0532,2.05349,2.05293,2.05323,740
1747155900,2.05323,2.05323,2.05249,2.0529,881
1747156200,2.0529,2.0533200000000003,2.05266,2.05273,957
1747156500,2.05273,2.05334,2.0525700000000002,2.0532500000000002,927
1747156800,2.0532500000000002,2.05337,2.05274,2.0528500000000003,547
1747157100,2.0528500000000003,2.05362,2.05274,2.0535900000000002,961
1747157400,2.0535900000000002,2.0536,2.0527,2.05274,979
1747157700,2.05274,2.05323,2.05267,2.05304,743
1747158000,2.05304,2.05311,2.05261,2.05292,730
1747158300,2.05292,2.05338,2.05287,2.05328,1095
1747158600,2.05328,2.05361,2.05304,2.0533900000000003,812
1747158900,2.0533900000000003,2.05422,2.05327,2.05402,1212
1747159200,2.05402,2.05402,2.0535200000000002,2.05389,647
1747159500,2.05389,2.0542700000000003,2.0537300000000003,2.05419,445
1747159800,2.05419,2.05421,2.05361,2.0536600000000003,383
1747160100,2.0536600000000003,2.05389,2.05328,2.05328,731
1747160400,2.05328,2.05364,2.053,2.05357,566
1747160700,2.05357,2.05414,2.0535,2.05405,710
1747161000,2.05405,2.05423,2.05384,2.05418,771
1747161300,2.05418,2.05435,2.05381,2.05396,775
1747161600,2.05396,2.05438,2.05377,2.05417,943
1747161900,2.05417,2.05449,2.05375,2.0538,688
1747162200,2.0538,2.05394,2.05343,2.05364,618
1747162500,2.05364,2.05369,2.0527800000000003,2.0531800000000002,1216
1747162800,2.0531800000000002,2.0539,2.05301,2.05383,700
1747163100,2.05383,2.05397,2.05342,2.05354,771
1747163400,2.05354,2.05364,2.05317,2.05333,638
1747163700,2.05333,2.05355,2.05296,2.0531200000000003,594
1747164000,2.0531200000000003,2.0534,2.05292,2.05329,783
1747164300,2.05329,2.05349,2.05296,2.05304,658
1747164600,2.05304,2.05348,2.053,2.05314,843
1747164900,2.05314,2.05348,2.05295,2.05342,716
1747165200,2.05342,2.05397,2.05333,2.0538600000000002,338
1747165500,2.0538600000000002,2.05443,2.0538600000000002,2.05424,663
1747165800,2.05424,2.05487,2.05422,2.05485,791
1747166100,2.05485,2.05524,2.05462,2.0550800000000002,981
1747166400,2.0550800000000002,2.0555600000000003,2.05487,2.05516,546
1747166700,2.05516,2.0552,2.05471,2.05486,287
1747167000,2.05486,2.05523,2.05463,2.05516,476
1747167300,2.05516,2.05553,2.05516,2.05521,433
1747167600,2.05521,2.0555600000000003,2.05502,2.0554200000000002,397
1747167900,2.0554200000000002,2.0559600000000002,2.05519,2.05582,293
1747168200,2.05582,2.05655,2.05566,2.05636,509
1747168500,2.05636,2.05656,2.05608,2.05648,398
1747168800,2.05648,2.05669,2.0562300000000002,2.05626,348
1747169100,2.05626,2.05661,2.05573,2.05614,375
1747169400,2.05614,2.05626,2.05604,2.05609,269
1747169700,2.05609,2.05611,2.05448,2.05459,203
1747170000,2.05459,2.05477,2.05459,2.05477,1
1747170300,2.05477,2.05749,2.05446,2.05463,30
1747170600,2.05463,2.0550100000000002,2.0545400000000003,2.0550100000000002,34
1747170900,2.0550100000000002,2.05547,2.05467,2.05547,107
1747171200,2.05547,2.05557,2.05476,2.05527,111
1747171500,2.05527,2.0563000000000002,2.05527,2.05619,62
1747171800,2.05619,2.05724,2.05619,2.05721,154
1747172100,2.05721,2.05748,2.0559600000000002,2.05682,166
1747172400,2.05682,2.05687,2.05621,2.05634,160
1747172700,2.05634,2.05634,2.05563,2.05587,137
1747173000,2.05587,2.0559600000000002,2.05567,2.05586,123
1747173300,2.05586,2.05615,2.05544,2.05568,398
1747173600,2.05568,2.05624,2.05507,2.05507,413
1747173900,2.05507,2.0561700000000003,2.05507,2.05573,302
1747174200,2.05573,2.05607,2.05558,2.05597,354
1747174500,2.05597,2.05659,2.05581,2.0561000000000003,445
1747174800,2.0561000000000003,2.05631,2.05565,2.05611,378
1747175100,2.05611,2.05629,2.056,2.05621,230
1747175400,2.05621,2.05626,2.05575,2.05577,119
1747175700,2.05577,2.05595,2.05544,2.05574,125
1747176000,2.05574,2.05601,2.05557,2.05557,142
1747176300,2.05557,2.05574,2.05546,2.05564,140
1747176600,2.05564,2.05574,2.05536,2.05568,282
1747176900,2.05568,2.05591,2.05532,2.05589,148
1747177200,2.05589,2.05609,2.05574,2.05597,217
1747177500,2.05597,2.05604,2.05547,2.05559,234
1747177800,2.05559,2.05568,2.0548800000000003,2.05491,165
1747178100,2.05491,2.05528,2.05467,2.05511,306
1747178400,2.05511,2.0552200000000003,2.05467,2.0546800000000003,283
1747178700,2.0546800000000003,2.05511,2.05466,2.05485,251
1747179000,2.05485,2.05524,2.05485,2.05504,191
1747179300,2.05504,2.05517,2.05438,2.05469,248
1747179600,2.05469,2.05477,2.0542700000000003,2.05456,427
1747179900,2.05456,2.0550100000000002,2.05411,2.0546100000000003,403
1747180200,2.0546100000000003,2.05494,2.05444,2.0548,306
1747180500,2.0548,2.05547,2.05469,2.05526,588
1747180800,2.05526,2.0554900000000003,2.05471,2.05504,1689
1747181100,2.05504,2.05552,2.055,2.05534,1113
1747181400,2.05534,2.05563,2.05469,2.05517,1517
1747181700,2.05517,2.05541,2.05482,2.05498,877
1747182000,2.05498,2.05598,2.05498,2.05574,805
1747182300,2.05574,2.0564400000000003,2.05561,2.05607,795
1747182600,2.05607,2.05694,2.05599,2.05625,1204
1747182900,2.05625,2.05625,2.05545,2.05571,832
1747183200,2.05571,2.05599,2.05521,2.0557,883
1747183500,2.0557,2.05616,2.05554,2.05606,908
1747183800,2.05606,2.05687,2.05588,2.05677,1546
1747184100,2.05677,2.05735,2.05641,2.05677,1887
1747184400,2.05677,2.05724,2.0565700000000002,2.0567800000000003,1148
1747184700,2.0567800000000003,2.05738,2.05655,2.05672,1229
1747185000,2.05672,2.05726,2.05639,2.05702,1372
1747185300,2.05702,2.05728,2.0563700000000003,2.0570500000000003,1608
1747185600,2.0570500000000003,2.05723,2.05629,2.0564400000000003,1258
1747185900,2.0564400000000003,2.05647,2.05526,2.0554,1149
1747186200,2.0554,2.05566,2.0530500000000003,2.05512,2289
1747186500,2.05512,2.05619,2.05504,2.05548,1729
1747186800,2.05548,2.05552,2.05354,2.05412,1456
1747187100,2.05412,2.05424,2.05302,2.05309,1616
1747187400,2.05309,2.05316,2.05164,2.05174,1679
1747187700,2.05174,2.0522400000000003,2.05152,2.05177,1570
1747188000,2.05177,2.0530500000000003,2.0516,2.0527800000000003,1625
1747188300,2.0527800000000003,2.05314,2.05226,2.05282,1713
1747188600,2.05282,2.0528500000000003,2.0518300000000003,2.05279,1181
1747188900,2.05279,2.05338,2.0527100000000003,2.05279,941
1747189200,2.05279,2.05294,2.05205,2.05266,994
1747189500,2.05266,2.0534,2.05259,2.0531800000000002,1066
1747189800,2.0531800000000002,2.05362,2.0527800000000003,2.0534,1110
1747190100,2.0534,2.05421,2.05324,2.05383,892
1747190400,2.05383,2.05394,2.0522400000000003,2.05239,1006
1747190700,2.05239,2.05315,2.05236,2.05247,938
1747191000,2.05247,2.05287,2.05213,2.0526400000000002,989
1747191300,2.0526400000000002,2.05289,2.05241,2.0526,1332
1747191600,2.0526,2.05266,2.05188,2.05263,1057
1747191900,2.05263,2.05296,2.05252,2.0527800000000003,912
1747192200,2.0527800000000003,2.05283,2.05201,2.05241,470
1747192500,2.05241,2.05328,2.0524,2.0532500000000002,633
1747192800,2.0532500000000002,2.05344,2.05311,2.05324,650
1747193100,2.05324,2.05367,2.0531200000000003,2.05316,711
1747193400,2.05316,2.05347,2.05282,2.05321,1012
1747193700,2.05321,2.05364,2.0530500000000003,2.05357,691
1747194000,2.05357,2.05378,2.05337,2.05341,636
1747194300,2.05341,2.0541,2.05331,2.0540000000000003,633
1747194600,2.0540000000000003,2.0547400000000002,2.05394,2.05458,591
1747194900,2.05458,2.05487,2.0540700000000003,2.05477,902
1747195200,2.05477,2.05489,2.05446,2.05464,1460
1747195500,2.05464,2.05466,2.05397,2.05422,784
1747195800,2.05422,2.05423,2.05372,2.05399,419
1747196100,2.05399,2.05432,2.0538,2.05432,418
1747196400,2.05432,2.05464,2.05406,2.05464,619
1747196700,2.05464,2.05475,2.05422,2.05457,613
1747197000,2.05457,2.05518,2.05457,2.05505,752
1747197300,2.05505,2.05507,2.05389,2.05401,935
1747197600,2.05401,2.05574,2.05388,2.05531,847
1747197900,2.05531,2.05538,2.05484,2.0550800000000002,596
1747198200,2.0550800000000002,2.05543,2.0548,2.05539,560
1747198500,2.05539,2.05615,2.0553500000000002,2.05579,570
1747198800,2.05579,2.0562300000000002,2.0552200000000003,2.05584,924
1747199100,2.05584,2.05591,2.05437,2.05455,1155
1747199400,2.05455,2.05485,2.0534600000000003,2.0537900000000002,760
1747199700,2.0537900000000002,2.0537900000000002,2.0531,2.05322,649
1747200000,2.05322,2.0537,2.05296,2.05362,1014
1747200300,2.05362,2.0550800000000002,2.05362,2.05446,956
1747200600,2.05446,2.055,2.0543,2.05433,693
1747200900,2.05433,2.05444,2.05394,2.0541,682
1747201200,2.0541,2.05432,2.05338,2.05412,826
1747201500,2.05412,2.05443,2.05361,2.05432,920
1747201800,2.05432,2.0553500000000002,2.05421,2.05466,1206
1747202100,2.05466,2.0555600000000003,2.05446,2.05546,1044
1747202400,2.05546,2.05558,2.05443,2.05464,1618
1747202700,2.05464,2.0558300000000003,2.05459,2.05563,1524
1747203000,2.05563,2.05565,2.05483,2.05509,1236
1747203300,2.05509,2.05552,2.05455,2.05541,1094
1747203600,2.05541,2.05577,2.05469,2.05507,1250
1747203900,2.05507,2.05524,2.05423,2.05451,1185
1747204200,2.05451,2.0552900000000003,2.05429,2.05446,1098
1747204500,2.05446,2.0553500000000002,2.05425,2.05531,1167
1747204800,2.05531,2.05553,2.05426,2.05448,1638
1747205100,2.05448,2.05486,2.0544000000000002,2.05459,1224
1747205400,2.05459,2.05462,2.05372,2.05374,1263
1747205700,2.05374,2.05415,2.05343,2.05405,1222
1747206000,2.05405,2.0547400000000002,2.05391,2.05438,1408
1747206300,2.05438,2.05478,2.05399,2.05405,1279
1747206600,2.05405,2.0546,2.05395,2.0543400000000003,1577
1747206900,2.0543400000000003,2.05507,2.05401,2.0541,1081
1747207200,2.0541,2.05493,2.05408,2.05455,1091
1747207500,2.05455,2.05514,2.05419,2.05455,1400
1747207800,2.05455,2.0549500000000003,2.0538600000000002,2.0547,1318
1747208100,2.0547,2.0556900000000002,2.05428,2.05536,1829
1747208400,2.05536,2.05582,2.05503,2.0553500000000002,1774
1747208700,2.0553500000000002,2.05544,2.05444,2.0546100000000003,1766
1747209000,2.0546100000000003,2.05467,2.05338,2.05423,2155
1747209300,2.05423,2.05437,2.0535200000000002,2.05418,2058
1747209600,2.05418,2.05477,2.05383,2.05428,2264
1747209900,2.05428,2.05591,2.05376,2.05564,3348
1747210200,2.05564,2.05578,2.05411,2.05439,2198
1747210500,2.05439,2.05486,2.05367,2.05441,1952
1747210800,2.05441,2.05512,2.05396,2.05437,2088
1747211100,2.05437,2.0553,2.0539,2.05392,2457
1747211400,2.05392,2.0551500000000003,2.05306,2.05473,1942
1747211700,2.05473,2.0555,2.05451,2.05519,1311
1747212000,2.05519,2.0562300000000002,2.05514,2.05593,1346
1747212300,2.05593,2.05616,2.05552,2.05602,1540
1747212600,2.05602,2.05626,2.05553,2.05594,1719
1747212900,2.05594,2.05635,2.05554,2.05609,2133
1747213200,2.05609,2.0567100000000003,2.0552,2.05645,2241
1747213500,2.05645,2.05696,2.0557,2.05575,1770
1747213800,2.05575,2.0557600000000003,2.05402,2.05525,1316
1747214100,2.05525,2.05604,2.05525,2.0557600000000003,1454
1747214400,2.0557600000000003,2.05648,2.05538,2.05635,1586
1747214700,2.05635,2.05689,2.05545,2.05545,1333
1747215000,2.05545,2.05633,2.05527,2.05621,1700
1747215300,2.05621,2.05714,2.05591,2.05663,1296
1747215600,2.05663,2.0568400000000002,2.05607,2.05675,2065
1747215900,2.05675,2.05762,2.05665,2.05737,1793
1747216200,2.05737,2.0592900000000003,2.05707,2.05894,1931
1747216500,2.05894,2.05971,2.0587400000000002,2.0595600000000003,1776
1747216800,2.0595600000000003,2.06,2.0593,2.05954,1229
1747217100,2.05954,2.0606400000000002,2.05939,2.06041,999
1747217400,2.06041,2.06041,2.05903,2.05944,877
1747217700,2.05944,2.0595,2.05859,2.05894,973
1747218000,2.05894,2.05903,2.0580000000000003,2.05892,1003
1747218300,2.05892,2.05978,2.0587,2.05975,767
1747218600,2.05975,2.06116,2.05973,2.06079,976
1747218900,2.06079,2.06108,2.06025,2.06028,983
1747219200,2.06028,2.06035,2.05963,2.05977,933
1747219500,2.05977,2.06052,2.05957,2.06031,862
1747219800,2.06031,2.06087,2.06024,2.06076,1049
1747220100,2.06076,2.06129,2.06009,2.06128,818
1747220400,2.06128,2.0628800000000003,2.06088,2.0620600000000002,1121
1747220700,2.0620600000000002,2.063,2.06151,2.0623400000000003,1106
1747221000,2.0623400000000003,2.0623400000000003,2.06134,2.06168,950
1747221300,2.06168,2.06181,2.06115,2.06127,1010
1747221600,2.06127,2.06164,2.06103,2.06128,996
1747221900,2.06128,2.06143,2.06063,2.0612,1389
1747222200,2.0612,2.06128,2.06048,2.06068,1655
1747222500,2.06068,2.06095,2.0598,2.05995,1385
1747222800,2.05995,2.06031,2.05964,2.05979,1600
1747223100,2.05979,2.06055,2.05952,2.0602,1330
1747223400,2.0602,2.06063,2.0596900000000002,2.06056,1646
1747223700,2.06056,2.06062,2.05957,2.0598,2010
1747224000,2.0598,2.06068,2.0596200000000002,2.06056,1527
1747224300,2.06056,2.06108,2.06027,2.06054,1421
1747224600,2.06054,2.06082,2.06006,2.06056,1717
1747224900,2.06056,2.06075,2.0598,2.06006,1804
1747225200,2.06006,2.06045,2.05979,2.0601700000000003,1421
1747225500,2.0601700000000003,2.06062,2.05968,2.06045,1363
1747225800,2.06045,2.0605700000000002,2.05933,2.05946,1195
1747226100,2.05946,2.05997,2.0588800000000003,2.0598,1611
1747226400,2.0598,2.05991,2.05924,2.05951,1953
1747226700,2.05951,2.0599600000000002,2.05932,2.05944,1430
1747227000,2.05944,2.06054,2.05896,2.06049,1429
1747227300,2.06049,2.06066,2.05997,2.06038,1380
1747227600,2.06038,2.0611,2.06013,2.0609100000000002,1607
1747227900,2.0609100000000002,2.06119,2.06056,2.06062,929
1747228200,2.06062,2.0610500000000003,2.05992,2.0607800000000003,1084
1747228500,2.0607800000000003,2.0609800000000003,2.06032,2.0606400000000002,927
1747228800,2.0606400000000002,2.06093,2.06029,2.06069,945
1747229100,2.06069,2.06093,2.06029,2.06069,1252
1747229400,2.06069,2.06126,2.06032,2.06039,1840
1747229700,2.06039,2.06107,2.06031,2.0610500000000003,1470
1747230000,2.0610500000000003,2.06198,2.06082,2.06164,2202
1747230300,2.06164,2.06238,2.06129,2.06208,1900
1747230600,2.06208,2.0623400000000003,2.06088,2.06169,2207
1747230900,2.06169,2.06239,2.0611200000000003,2.06136,1706
1747231200,2.06136,2.0622700000000003,2.06119,2.06189,1589
1747231500,2.06189,2.06214,2.06029,2.06077,1858
1747231800,2.06077,2.06126,2.0605100000000003,2.06083,1438
1747232100,2.06083,2.06165,2.0606,2.06083,2049
1747232400,2.06083,2.06126,2.06011,2.06032,2139
1747232700,2.06032,2.06108,2.05995,2.0609,1637
1747233000,2.0609,2.06157,2.06029,2.0613200000000003,1768
1747233300,2.0613200000000003,2.06146,2.06039,2.0607100000000003,2051
1747233600,2.0607100000000003,2.06108,2.05993,2.06025,1858
1747233900,2.06025,2.06068,2.05972,2.0599000000000003,1809
1747234200,2.0599000000000003,2.0605,2.05948,2.06026,2629
1747234500,2.06026,2.06076,2.05965,2.06026,2487
1747234800,2.06026,2.06339,2.06019,2.06306,2314
1747235100,2.06306,2.06352,2.06237,2.06304,1837
1747235400,2.06304,2.06422,2.06289,2.0638,2006
1747235700,2.0638,2.06409,2.06337,2.0636900000000002,1698
1747236000,2.0636900000000002,2.06418,2.06336,2.06355,1996
1747236300,2.06355,2.06386,2.06296,2.06319,1639
1747236600,2.06319,2.0635,2.06269,2.06334,1420
1747236900,2.06334,2.06395,2.06307,2.06371,1218
1747237200,2.06371,2.06446,2.06361,2.06429,1875
1747237500,2.06429,2.06429,2.0632200000000003,2.06366,1264
1747237800,2.06366,2.06405,2.06344,2.06358,1271
1747238100,2.06358,2.06365,2.06294,2.06318,939
1747238400,2.06318,2.06379,2.06292,2.06359,1316
1747238700,2.06359,2.06416,2.06343,2.06405,1284
1747239000,2.06405,2.06439,2.06373,2.06418,1051
1747239300,2.06418,2.06467,2.06406,2.06463,1172
1747239600,2.06463,2.06474,2.06391,2.0643000000000002,1150
1747239900,2.0643000000000002,2.06531,2.06425,2.06508,1255
1747240200,2.06508,2.06508,2.06387,2.06387,1148
1747240500,2.06387,2.06486,2.06386,2.06476,846
1747240800,2.06476,2.06602,2.06458,2.06496,4725
1747241100,2.06496,2.06527,2.06415,2.0644400000000003,1926
1747241400,2.0644400000000003,2.06487,2.06434,2.06462,1408
1747241700,2.06462,2.06465,2.0639600000000002,2.06411,1833
1747242000,2.06411,2.06447,2.06381,2.06438,1325
1747242300,2.06438,2.06463,2.06422,2.06428,1100
1747242600,2.06428,2.06466,2.06416,2.0642300000000002,1431
1747242900,2.0642300000000002,2.06447,2.0637600000000003,2.06391,894
1747243200,2.06391,2.06433,2.06377,2.06416,1355
1747243500,2.06416,2.06424,2.06341,2.06355,1463
1747243800,2.06355,2.06361,2.06314,2.06347,1010
1747244100,2.06347,2.06386,2.0634,2.06363,1169
